vehicle_id,window_start,window_end,rolling_zscore_mean,rolling_zscore_max,rolling_zscore_flag,engine_rpm_z,vehicle_speed_kmh_z,coolant_temperature_C_z,throttle_position_pct_z,engine_load_pct_z,battery_voltage_z,mass_airflow_gps_z,top_signals,driving_mode,duration_seconds,isolation_score,isolation_label,anomaly_score,anomaly_flag,likely_subsystem
1,2026-06-14 00:00:00,2026-06-14 00:01:00,,,False,,,,,,,,engine_rpm: nan; vehicle_speed_kmh: nan; coolant_temperature_C: nan,city,60,-0.2319411812423116,False,,False,thermal/electrical
1,2026-06-14 00:22:00,2026-06-14 00:23:00,0.7967215123643229,2.0890353295875124,False,0.6339052578605041,0.6828250633318498,1.3526463889408236,0.7325448373403244,0.7909908589512085,0.7389087710518736,0.6452294090736758,coolant_temperature_C: 1.35; engine_load_pct: 0.79; battery_voltage: 0.74,city,60,-0.24794883444702281,False,0.23823513647872877,False,thermal/electrical
1,2026-06-14 00:23:00,2026-06-14 00:24:00,0.860680458355844,1.6863909046022056,False,0.7869064856321597,0.7971538264710072,1.3342282293117336,0.7792736050816155,0.8495176693868187,0.7154951813133331,0.7621882112942396,coolant_temperature_C: 1.33; engine_load_pct: 0.85; vehicle_speed_kmh: 0.80,city,60,-0.24763301235984636,False,0.2547731776030804,False,thermal/electrical
1,2026-06-14 00:24:00,2026-06-14 00:25:00,1.0413360444814883,2.5583658816678754,False,1.065691824015491,0.9709324789173965,1.2494311441851196,0.8878298580122057,1.0284810840395489,0.9019408599707146,1.1850450622299418,coolant_temperature_C: 1.25; mass_airflow_gps: 1.19; engine_rpm: 1.07,city,60,-0.18634549612818707,False,0.38986523813067536,False,thermal/electrical
1,2026-06-14 00:25:00,2026-06-14 00:26:00,1.1549497810694354,2.2052284375599,False,1.4642403570314735,0.9862785691959479,0.6681862028156123,1.0880567679378799,1.3490767134280155,0.9612193598254273,1.56759049725169,mass_airflow_gps: 1.57; engine_rpm: 1.46; engine_load_pct: 1.35,idle,60,-0.19408481658919846,False,0.40709639824452976,False,powertrain/fuel
1,2026-06-14 00:26:00,2026-06-14 00:27:00,0.6405131837255311,1.5075535980988395,False,0.5457830899842784,0.5472992155051147,1.0640752321099185,0.6015178983287427,0.5785829589981932,0.6033357559175955,0.5429981352348753,coolant_temperature_C: 1.06; battery_voltage: 0.60; throttle_position_pct: 0.60,idle,60,-0.21870359483360036,False,0.24176855523534901,False,thermal/electrical
1,2026-06-14 00:27:00,2026-06-14 00:28:00,0.8231701788561328,1.5925695422526425,False,0.7650158417690173,0.7139964461625017,1.3354618051766887,0.729685857957467,0.7493545999507755,0.7255060665727698,0.7431706344037098,coolant_temperature_C: 1.34; engine_rpm: 0.77; engine_load_pct: 0.75,idle,60,-0.21428282576223778,False,0.2941479428931126,False,thermal/electrical
1,2026-06-14 00:28:00,2026-06-14 00:29:00,1.9022071731943286,6.045185002625887,True,2.185412962443406,2.0606785382869437,1.6246852472305646,1.7888543524511078,1.9140408224171541,1.5529402344899534,2.1888380550411726,mass_airflow_gps: 2.19; engine_rpm: 2.19; vehicle_speed_kmh: 2.06,city,60,-0.09975168445532212,False,0.7329592446516426,False,powertrain/fuel
1,2026-06-14 00:29:00,2026-06-14 00:30:00,0.7764894258015258,1.4671590818113225,False,0.6696696963258856,0.6694091001915411,1.2476598270197568,0.7322956467919101,0.691016820972861,0.7600457615185408,0.6653291277901856,coolant_temperature_C: 1.25; battery_voltage: 0.76; throttle_position_pct: 0.73,city,60,-0.2547983334456202,False,0.22312667758439464,False,thermal/electrical
1,2026-06-14 00:30:00,2026-06-14 00:31:00,0.8441004474768817,1.776577161498585,False,0.8812521855465708,0.7109609324111247,1.2586420937941827,0.68263764155705,0.7823513858499601,0.7747177349419307,0.8181411582373534,coolant_temperature_C: 1.26; engine_rpm: 0.88; mass_airflow_gps: 0.82,city,60,-0.2534776007886181,False,0.2420531884429823,False,thermal/electrical
1,2026-06-14 00:31:00,2026-06-14 00:32:00,0.8401707326786453,1.5214653817808281,False,0.689518638405581,0.7402445049230983,1.3091587124284023,0.8897460397540521,0.7771278817492938,0.7918257086947699,0.6835736427953188,coolant_temperature_C: 1.31; throttle_position_pct: 0.89; battery_voltage: 0.79,city,60,-0.24579218082283266,False,0.252311894463517,False,thermal/electrical
1,2026-06-14 00:32:00,2026-06-14 00:33:00,0.8763572973089145,1.650088548091065,False,0.8241542511940625,0.8621100329214582,1.3376208360606858,0.8040732696200424,0.6591206086278961,0.8464691661228482,0.8009529166154089,coolant_temperature_C: 1.34; vehicle_speed_kmh: 0.86; battery_voltage: 0.85,city,60,-0.24436730375788268,False,0.2634923640789964,False,thermal/electrical
1,2026-06-14 00:33:00,2026-06-14 00:34:00,0.8520615810056269,1.7213126037833493,False,0.755277263203165,0.7520718442711114,1.2566260916636847,0.7951233970138493,0.7728657949141541,0.8252212465428302,0.8072454294305941,coolant_temperature_C: 1.26; battery_voltage: 0.83; mass_airflow_gps: 0.81,city,60,-0.24790580941427282,False,0.25220765286624536,False,thermal/electrical
1,2026-06-14 00:34:00,2026-06-14 00:35:00,0.8895161212856838,2.0249487577241276,False,0.8200481003314718,0.7837886761273565,1.179663966174781,0.7902554258418,0.9150149846677533,0.8775168362652559,0.8603248595913681,coolant_temperature_C: 1.18; engine_load_pct: 0.92; battery_voltage: 0.88,city,60,-0.24198521998594685,False,0.27028560647730543,False,thermal/electrical
1,2026-06-14 00:35:00,2026-06-14 00:36:00,0.8988565060106531,2.3728301690229157,False,0.8274838797532822,0.9065626042684607,1.409745502585976,0.7539897531193329,0.7956514856072335,0.80696805583583,0.7915942609044573,coolant_temperature_C: 1.41; vehicle_speed_kmh: 0.91; engine_rpm: 0.83,city,60,-0.2373388546794799,False,0.2794325230075697,False,thermal/electrical
1,2026-06-14 00:36:00,2026-06-14 00:37:00,0.8407072211942349,1.5617602959229424,False,0.6936998643209638,0.9975654787779678,1.3245620345280962,0.6386929439450364,0.9214242583492319,0.5837447038400485,0.7252612645983004,coolant_temperature_C: 1.32; vehicle_speed_kmh: 1.00; engine_load_pct: 0.92,city,60,-0.2144927308341245,False,0.2982486607704003,False,thermal/electrical
1,2026-06-14 00:37:00,2026-06-14 00:38:00,0.8609418343663626,1.6158399425985503,False,0.810566687402774,0.7981362590780045,1.1938330313908172,0.8293659004862549,0.7519854441731381,0.786254609229992,0.8564509088035576,coolant_temperature_C: 1.19; mass_airflow_gps: 0.86; throttle_position_pct: 0.83,city,60,-0.2334674495003471,False,0.2755679918802663,False,thermal/electrical
1,2026-06-14 00:38:00,2026-06-14 00:39:00,0.9102162740041755,1.76840885798121,False,0.8315954655532137,0.8276763316398184,1.4748515302260052,0.8831207082323796,0.7103424782813621,0.8590000516135123,0.7849273524829364,coolant_temperature_C: 1.47; throttle_position_pct: 0.88; battery_voltage: 0.86,city,60,-0.2528611707839503,False,0.25957324821104294,False,thermal/electrical
1,2026-06-14 00:39:00,2026-06-14 00:40:00,1.6420428806500689,3.6521201238891985,True,1.91000641638946,1.9466300265020557,1.888421433245477,1.3433659257667057,1.5269535419315783,1.2860433927279968,1.592879427987209,vehicle_speed_kmh: 1.95; engine_rpm: 1.91; coolant_temperature_C: 1.89,highway,60,-0.012589923655615176,False,0.7951155552907259,False,thermal/electrical
1,2026-06-14 00:40:00,2026-06-14 00:41:00,0.798630385830653,1.3868963531787597,False,0.6594302907243752,0.707493104838141,1.149247214899167,0.7749305740215989,0.7583142358193243,0.8119947503008211,0.7290025302111435,coolant_temperature_C: 1.15; battery_voltage: 0.81; throttle_position_pct: 0.77,highway,60,-0.2069165454441067,False,0.2987593575091508,False,thermal/electrical
1,2026-06-14 00:41:00,2026-06-14 00:42:00,0.8167015264660533,1.8998615260461265,False,0.7228091797885168,0.7110291495675748,1.3163226684604403,0.7846548133665806,0.7348695341248638,0.7234405836379451,0.23481890364910846,coolant_temperature_C: 1.32; throttle_position_pct: 0.78; engine_load_pct: 0.73,highway,60,-0.21112308333578578,False,0.2971458631295781,False,thermal/electrical
1,2026-06-14 00:42:00,2026-06-14 00:43:00,0.9241374230803819,1.5857696726094839,False,0.8942927625732139,0.8058303034981863,1.3397416968823692,0.8367646340127118,0.8395997187535058,0.8285954227623054,,coolant_temperature_C: 1.34; engine_rpm: 0.89; engine_load_pct: 0.84,highway,60,-0.21865159039006987,False,0.31313273511797696,False,thermal/electrical
1,2026-06-14 00:43:00,2026-06-14 00:44:00,0.8982756205790888,2.2340742057160208,False,0.7955874775053451,0.7694765182774754,1.3715311047648853,0.7882566053867729,0.8503149928178954,0.8144870247221591,,coolant_temperature_C: 1.37; engine_load_pct: 0.85; battery_voltage: 0.81,highway,60,-0.20157335612625543,False,0.331623814634191,False,thermal/electrical
1,2026-06-14 00:44:00,2026-06-14 00:45:00,0.8810531779728148,1.826505185229361,False,0.8212815900245202,0.9048609897671764,1.2588427582752417,0.7589312165872012,0.7591511449488149,0.7832513682339346,,coolant_temperature_C: 1.26; vehicle_speed_kmh: 0.90; engine_rpm: 0.82,highway,60,-0.23215313304164653,False,0.2825462157717257,False,thermal/electrical
1,2026-06-14 00:45:00,2026-06-14 00:46:00,0.8181000768170814,1.452466130150946,False,0.7713892047994217,0.7761362247226911,1.223061063450057,0.651991028659687,0.795343639560214,0.6906792997104177,,coolant_temperature_C: 1.22; engine_load_pct: 0.80; vehicle_speed_kmh: 0.78,highway,60,-0.19585422539946967,False,0.3198410049949171,False,thermal/electrical
1,2026-06-14 00:46:00,2026-06-14 00:47:00,0.8964190978814215,2.1090555852137958,False,0.7212149314755653,0.86095421849422,1.3701607887724885,0.8722267609023134,0.7630614802126126,0.790896407431329,,coolant_temperature_C: 1.37; throttle_position_pct: 0.87; vehicle_speed_kmh: 0.86,highway,60,-0.18789622238883802,False,0.3511715608418101,False,thermal/electrical
1,2026-06-14 00:47:00,2026-06-14 00:48:00,0.884404223116454,1.791022022131739,False,0.8721930992437722,0.7159208857438092,1.2930409792805426,0.7731534548833309,0.8663308135080912,0.7857861060391776,,coolant_temperature_C: 1.29; engine_rpm: 0.87; engine_load_pct: 0.87,highway,60,-0.21346314429591173,False,0.31073840890897475,False,thermal/electrical
1,2026-06-14 00:48:00,2026-06-14 00:49:00,0.8971431151531011,1.7946098934790295,False,0.8526496358334277,0.8869469782435471,1.2207475611199203,0.8110024074881252,0.8012102185146034,0.8103018897189824,,coolant_temperature_C: 1.22; vehicle_speed_kmh: 0.89; engine_rpm: 0.85,highway,60,-0.2081201829766975,False,0.3217588907031549,False,thermal/electrical
1,2026-06-14 00:49:00,2026-06-14 00:50:00,0.9200915723739272,1.6909800608690677,False,0.8323754404116988,0.8315141865153124,1.3128375827232095,0.9186313537772997,0.792749734152557,0.8324411366634856,,coolant_temperature_C: 1.31; throttle_position_pct: 0.92; battery_voltage: 0.83,highway,60,-0.20358140148335319,False,0.33416872203031955,False,thermal/electrical
1,2026-06-14 00:50:00,2026-06-14 00:51:00,0.8005545030802412,1.6129109450253882,False,0.6124536128170281,0.766208229930415,1.260229395037631,0.657898318609459,0.7516992184378317,0.7548382436490826,,coolant_temperature_C: 1.26; vehicle_speed_kmh: 0.77; battery_voltage: 0.75,highway,60,-0.19082816770759736,False,0.3227858399296445,False,thermal/electrical
1,2026-06-14 00:51:00,2026-06-14 00:52:00,0.9292129838632542,1.7770368149899876,False,0.962874864688502,0.7438315472646185,1.3965750468925817,0.8308736012548875,0.7724662245163939,0.8686566185625423,,coolant_temperature_C: 1.40; engine_rpm: 0.96; battery_voltage: 0.87,highway,60,-0.19397274576196638,False,0.3505221476066781,False,thermal/electrical
1,2026-06-14 00:52:00,2026-06-14 00:53:00,0.8652031205299882,1.5595264466870846,False,0.803320310157578,0.717924217361613,1.1862182086186235,0.900887771273052,0.7109433796267345,0.8719248361423275,,coolant_temperature_C: 1.19; throttle_position_pct: 0.90; battery_voltage: 0.87,highway,60,-0.19365657877934134,False,0.33489612717446365,False,thermal/electrical
1,2026-06-14 00:53:00,2026-06-14 00:54:00,1.1815199334521505,4.266099681353149,True,1.2831708304380027,1.4089190779533518,1.1997600654030645,0.8314852622515746,1.176402682724828,0.8032362437206212,5.501525881849688,mass_airflow_gps: 5.50; vehicle_speed_kmh: 1.41; engine_rpm: 1.28,highway,60,-0.03064022244661435,False,0.6529506996930636,False,powertrain/fuel
1,2026-06-14 00:54:00,2026-06-14 00:55:00,1.2767037027149952,2.693612622413368,False,1.5030286594802063,1.516505859357861,0.8143797049736082,1.0712722238925745,1.4235051243889139,1.0324607317216892,1.5757736151901125,mass_airflow_gps: 1.58; vehicle_speed_kmh: 1.52; engine_rpm: 1.50,city,60,-0.25323015169959157,False,0.3511487884389293,False,powertrain/fuel
1,2026-06-14 00:55:00,2026-06-14 00:56:00,0.7066381968507548,1.3706457781996721,False,0.6290961066014941,0.6512730186064555,1.2767391295041441,0.6142137878286065,0.5586168751842268,0.5990923862165033,0.6174360740138537,coolant_temperature_C: 1.28; vehicle_speed_kmh: 0.65; engine_rpm: 0.63,city,60,-0.2341262583356381,False,0.23582018242833905,False,thermal/electrical
1,2026-06-14 00:56:00,2026-06-14 00:57:00,0.7993059448243327,1.5167585090978577,False,0.7748563009231427,0.644443674123296,1.3194999480928298,0.6719293521092323,0.7342866015776146,0.7631577744058693,0.6869679625383439,coolant_temperature_C: 1.32; engine_rpm: 0.77; battery_voltage: 0.76,city,60,-0.2625650552369927,False,0.21749613896812328,False,thermal/electrical
1,2026-06-14 00:57:00,2026-06-14 00:58:00,0.8383007528120542,1.3289165450571556,False,0.6844915585996784,0.8763785758189948,1.330753085940617,0.7877343727909495,0.7527788281462986,0.8189515968717276,0.6170172515161138,coolant_temperature_C: 1.33; vehicle_speed_kmh: 0.88; battery_voltage: 0.82,city,60,-0.24732560969526413,False,0.24959794393948143,False,thermal/electrical
1,2026-06-14 00:58:00,2026-06-14 00:59:00,1.3380819853010697,2.7326599299213368,False,1.564568846826016,1.0982369371978171,1.0262836325386087,1.3097309323654505,1.5494312406112916,1.0610304821771,1.757291825391204,mass_airflow_gps: 1.76; engine_rpm: 1.56; engine_load_pct: 1.55,city,60,-0.0996803449923438,False,0.5912725097054494,False,powertrain/fuel
1,2026-06-14 00:59:00,2026-06-14 01:00:00,0.7281914877874931,1.5299051359796076,False,0.7534456798362155,0.6729203308561431,0.7377123907906153,0.6499911875369392,0.7420377192987624,0.7557748251445496,0.7854582810492267,mass_airflow_gps: 0.79; battery_voltage: 0.76; engine_rpm: 0.75,idle,60,-0.22263129213138605,False,0.25805864732748995,False,thermal/electrical
1,2026-06-14 01:00:00,2026-06-14 01:01:00,0.8107999918567758,1.3875857396123406,False,0.731484172451198,0.8436165982362477,1.1698728068206539,0.7359351772176443,0.6152726864769763,0.8287671004483527,0.7506514013463578,coolant_temperature_C: 1.17; vehicle_speed_kmh: 0.84; battery_voltage: 0.83,idle,60,-0.2219557142614471,False,0.27981064460690896,False,thermal/electrical
1,2026-06-14 01:01:00,2026-06-14 01:02:00,0.880924331171186,1.659036833092948,False,0.9051090841120506,0.7870999081714647,1.2306869652533317,0.794047755154549,0.8419788128802083,0.8216725310997306,0.7858752615269669,coolant_temperature_C: 1.23; engine_rpm: 0.91; engine_load_pct: 0.84,idle,60,-0.20595779107789197,False,0.3208466765831039,False,thermal/electrical
1,2026-06-14 01:02:00,2026-06-14 01:03:00,0.8633111218366122,2.0923629292168737,False,0.7307191621287659,0.871331950987894,1.375324496399571,0.7472287063747107,0.8157017448734936,0.7001117812440883,0.8027600108477623,coolant_temperature_C: 1.38; vehicle_speed_kmh: 0.87; engine_load_pct: 0.82,idle,60,-0.21778384855044997,False,0.29911403801725805,False,thermal/electrical
1,2026-06-14 01:03:00,2026-06-14 01:04:00,0.9112485175918194,1.722926479418199,False,0.8031928379477424,0.8069663720095406,1.4695266950030978,0.8822859254168188,0.8033368457177271,0.7865501437421503,0.8268808033056587,coolant_temperature_C: 1.47; throttle_position_pct: 0.88; mass_airflow_gps: 0.83,idle,60,-0.21480083260200827,False,0.3155281389944666,False,thermal/electrical
1,2026-06-14 01:04:00,2026-06-14 01:05:00,1.3138169945908602,5.456150093005436,True,1.428912319307885,1.3834506111586093,1.3973294445986835,1.2453894136709522,1.2287050867767035,1.0927670205101572,1.4201650661130307,engine_rpm: 1.43; mass_airflow_gps: 1.42; coolant_temperature_C: 1.40,idle,60,-0.06492857644946637,False,0.6360274367378995,False,thermal/electrical
1,2026-06-14 01:05:00,2026-06-14 01:06:00,1.4497010148716505,2.6910332917288278,False,1.5372630166694377,1.4412279843394873,1.5564394170274631,1.3893462647499801,1.4621976426504226,1.2195625777459023,1.54187020091886,coolant_temperature_C: 1.56; mass_airflow_gps: 1.54; engine_rpm: 1.54,city,60,-0.2541031232137026,False,0.393353670979275,False,thermal/electrical
1,2026-06-14 01:06:00,2026-06-14 01:07:00,0.7655020951367296,1.44458666254928,False,0.6128324687326034,0.5571900827462084,1.2959839126864028,0.7952386267361379,0.6332039147941855,0.8706982940626689,0.5933673661989001,coolant_temperature_C: 1.30; battery_voltage: 0.87; throttle_position_pct: 0.80,city,60,-0.24842585255491556,False,0.22969018958223503,False,thermal/electrical
1,2026-06-14 01:07:00,2026-06-14 01:08:00,0.8731715189269986,1.6088887062933177,False,0.7799936964886949,0.8122308912825994,1.2708258811250706,0.8445649463545432,0.8953518303117484,0.7106048971930169,0.7986284897333172,coolant_temperature_C: 1.27; engine_load_pct: 0.90; throttle_position_pct: 0.84,city,60,-0.26520984866722985,False,0.23219177601369184,False,thermal/electrical
1,2026-06-14 01:08:00,2026-06-14 01:09:00,0.833372652884997,1.612822800890884,False,0.7918334856819799,0.7376486042486151,1.2627752468338496,0.6920921617011764,0.7616592677875619,0.7796211884343683,0.8079786155074281,coolant_temperature_C: 1.26; mass_airflow_gps: 0.81; engine_rpm: 0.79,city,60,-0.2669012692997473,False,0.21971332012453484,False,thermal/electrical
1,2026-06-14 01:09:00,2026-06-14 01:10:00,0.8978800883068458,1.8212188194429004,False,0.7611692314956134,0.7695210940775279,1.3986719691476013,0.8151520588837935,0.8382790826849827,0.8713447970781953,0.8310223847802071,coolant_temperature_C: 1.40; battery_voltage: 0.87; engine_load_pct: 0.84,city,60,-0.2590034796227958,False,0.24748426350615602,False,thermal/electrical
1,2026-06-14 01:10:00,2026-06-14 01:11:00,0.8592426933499202,1.4402206397732253,False,0.7667349909756052,0.7256338311473276,1.3455206976718765,0.8699539561670857,0.8172700230716398,0.8034481114849815,0.6861372429309245,coolant_temperature_C: 1.35; throttle_position_pct: 0.87; engine_load_pct: 0.82,city,60,-0.25828826445495107,False,0.23881948041107876,False,thermal/electrical
1,2026-06-14 01:11:00,2026-06-14 01:12:00,0.9001056867194913,1.7524508016916027,False,0.8410243818602929,0.9257187448718415,1.204117932445721,0.8847123550432454,0.830422222411897,0.7387149265689967,0.8760292438344448,coolant_temperature_C: 1.20; vehicle_speed_kmh: 0.93; throttle_position_pct: 0.88,city,60,-0.253515295601929,False,0.25607477235818216,False,thermal/electrical
1,2026-06-14 01:12:00,2026-06-14 01:13:00,0.809490688779142,1.848788160265435,False,0.7995365396939523,0.5992748095380527,1.2550733024259861,0.7046162567883693,0.7806459110220743,0.7499801100002167,0.7773078919853421,coolant_temperature_C: 1.26; engine_rpm: 0.80; engine_load_pct: 0.78,city,60,-0.24898756600620314,False,0.2399246060990375,False,thermal/electrical
